"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2023-04-20","08:53","인천","서구","국제대로(동→서)","인천광역시 서구 가정동 산2-3도","인천광역시 서구 경서동 589 답","15","90","2","매우좋음"
"2023-04-20","09:06","인천","서구","청라사파이어로(북→남)","인천광역시 서구 경서동 834-138도","인천광역시 서구 원창동 420-3전","14","89","44","매우좋음"
"2023-04-20","09:14","인천","서구","청라커낼로(남→북)","인천광역시 서구 경서동 669-8 도","인천광역시 서구 경서동 836-99도","15","90","17","매우좋음"
"2023-04-20","09:27","인천","서구","청라라임로(북→남)","인천광역시 서구 연희동 812도","인천광역시 서구 연희동 824도","15","89","22","매우좋음"
"2023-04-20","09:34","인천","서구","청라에메랄드로(남→북)","인천광역시 서구 연희동 824도","인천광역시 서구 연희동 812도","15","88","44","매우좋음"
"2023-04-20","09:43","인천","서구","담지로(북→남)","인천광역시 서구 연희동 812도","인천광역시 서구 연희동 823도","15","87","22","매우좋음"
"2023-04-20","09:50","인천","서구","청중로(동→서)","인천광역시 서구 가정동 630 도","인천광역시 서구 원창동 433도","15","87","15","매우좋음"
"2023-04-20","10:09","인천","서구","비지니스로(북→남)","인천광역시 서구 경서동 920-10도","인천광역시 서구 경서동 979-5도","15","89","55","좋음"
"2023-04-20","10:14","인천","서구","솔빛로(서→동)","인천광역시 서구 경서동 산256 임","인천광역시 서구 경서동 973-8도","15","88","81","좋음"
"2023-04-20","10:17","인천","서구","청라한내로(남→북)","인천광역시 서구 경서동 973-7도","인천광역시 서구 경서동 834-138도","15","88","58","좋음"
"2023-04-20","10:28","인천","서구","차오름로(서→동)","인천광역시 서구 경서동 584 잡","인천광역시 서구 경서동 947-4도","15","88","79","좋음"
"2023-04-20","10:32","인천","서구","청라루비로(북→남)","인천광역시 서구 경서동 836-99도","인천광역시 서구 원창동 450-3도","15","88","40","매우좋음"
"2023-04-20","10:37","인천","서구","크리스탈로(남→북)","인천광역시 서구 경서동 970-6도","인천광역시 서구 경서동 836-99도","15","87","36","매우좋음"
"2023-04-20","10:46","인천","서구","청라한울로(서→동)","인천광역시 서구 경서동 855-5도","인천광역시 서구 경서동 837-8도","15","87","41","매우좋음"
"2023-04-20","10:55","인천","서구","경제로(동→서)","인천광역시 서구 연희동 821도","인천광역시 서구 경서동 584-1 잡","16","87","10","매우좋음"
"2023-04-20","11:12","인천","서구","청라대로(남→북)","인천광역시 서구 원창동 403-43 전","인천광역시 서구 경서동","15","88","43","매우좋음"
"2023-04-20","11:22","인천","서구","에코로(동→서)","인천광역시 서구 경서동 519-44 답","인천광역시 서구 경서동 542-37 답","15","88","29","매우좋음"
"2023-04-20","12:56","인천","계양구","경명대로(서→동)","인천광역시 계양구 계산동 산 52-5 임","인천광역시 계양구 박촌동 299 천","17","86","4","매우좋음"
"2023-04-20","13:11","인천","계양구","서부간선로(북→남)","인천광역시 계양구 박촌동 5-2도","인천광역시 계양구 작전동 941도","17","85","7","매우좋음"
"2023-04-20","13:15","인천","계양구","아나지로(동→서)","인천광역시 계양구 서운동 155-3도","인천광역시 계양구 효성동 617-4대","17","85","12","매우좋음"
"2023-04-20","13:29","인천","계양구","봉오대로(서→동)","인천광역시 계양구 효성동 산67-12 임","인천광역시 계양구 서운동 121-17 천","17","85","14","매우좋음"
"2023-04-20","13:43","인천","계양구","오조산로(남→북)","인천광역시 계양구 작전동 941도","인천광역시 계양구 용종동 230도","17","84","1","매우좋음"
"2023-04-20","13:52","인천","계양구","용종로(북→남)","인천광역시 계양구 병방동 438도","인천광역시 계양구 계산동 1108도","17","85","1","매우좋음"
"2023-04-20","14:01","인천","계양구","계산새로(동→서)","인천광역시 계양구 계산동 1107도","인천광역시 계양구 계산동 1035천","17","84","11","매우좋음"
"2023-04-20","14:13","인천","계양구","계양대로(북→남)","인천광역시 계양구 계산동 1014도","인천광역시 계양구 작전동 405-2도","17","85","2","매우좋음"
"2023-04-20","14:23","인천","계양구","주부토로(남→북)","인천광역시 계양구 작전동 405-2도","인천광역시 계양구 계산동 998도","17","85","5","매우좋음"
"2023-04-20","14:51","인천","계양구","동양로(동→서)","인천광역시 계양구 동양동 90-3 도","인천광역시 계양구 박촌동 18-1도","16","87","6","매우좋음"
"2023-04-20","14:57","인천","계양구","장제로(북→남)","인천광역시 계양구 오류동 산79임","인천광역시 계양구 작전동 742-2 도","16","89","0","매우좋음"
"2023-04-20","15:18","인천","계양구","새벌로(남→북)","인천광역시 계양구 효성동 308-1도","인천광역시 계양구 효성동 1-7도","16","89","0","매우좋음"
"2023-04-20","15:26","인천","계양구","안남로(북→남)","인천광역시 계양구 효성동 산19-1임","인천광역시 계양구 효성동 308-1도","16","90","2","매우좋음"
"2023-04-20","09:30","경기","고양시 일산동구","성현로(동→서)","경기도 고양시일산동구 사리현동 643-28천","경기도 고양시일산동구 성석동 1889도","16","100","20","매우좋음"
"2023-04-20","09:50","경기","고양시 일산동구","식사로(남→북)","경기도 고양시일산동구 식사동 1343-2구","경기도 고양시일산동구 식사동 423 도","17","100","6","매우좋음"
"2023-04-20","09:52","경기","고양시 일산동구","위시티4로(동→서)","경기도 고양시일산동구 식사동 423 도","경기도 고양시일산동구 식사동 716-37 도","17","100","21","매우좋음"
"2023-04-20","10:04","경기","고양시 일산동구","위시티로(북→남)","경기도 고양시일산동구 식사동 290-52 도","경기도 고양시일산동구 식사동 844-4도","17","100","24","매우좋음"
"2023-04-20","10:14","경기","고양시 일산동구","숲속마을로(북→남)","경기도 고양시일산동구 식사동 943-2 도","경기도 고양시일산동구 식사동 943-2 도","17","100","51","좋음"
"2023-04-20","10:27","경기","고양시 일산동구","고일로(북→남)","경기도 고양시일산동구 식사동 1130-1 도","경기도 고양시덕양구 내곡동 116-17 전","17","100","23","매우좋음"
"2023-04-20","10:37","경기","고양시 일산동구","강송로(남→북)","경기도 고양시일산동구 백석동 1540-1 도","경기도 고양시일산동구 마두동 1062도","17","100","32","매우좋음"
"2023-04-20","10:48","경기","고양시 일산동구","강석로(북→남)","경기도 고양시일산동구 마두동 1062도","경기도 고양시일산동구 백석동 1543도","17","100","98","좋음"
"2023-04-20","10:57","경기","고양시 일산동구","장백로(남→북)","경기도 고양시일산동구 백석동 1524도","경기도 고양시일산동구 장항동 1522도","17","100","101","보통"
"2023-04-20","11:21","경기","고양시 일산서구","한류월드로(서→동)","경기도 고양시일산서구 대화동 2607 도","경기도 고양시일산서구 대화동 2607 도","16","100","7","매우좋음"
"2023-04-20","11:27","경기","고양시 일산동구","한류월드로(북→남)","경기도 고양시일산동구 장항동 1117-1전","경기도 고양시일산동구 장항동 502-150 도","16","100","31","매우좋음"
"2023-04-20","11:43","경기","고양시 일산동구","월드고양로(동→서)","경기도 고양시일산동구 장항동 654-9 답","경기도 고양시일산동구 장항동 1319-14구","16","100","315","매우나쁨"
"2023-04-20","11:55","경기","고양시 일산서구","가좌로(서→동)","경기도 고양시일산서구 가좌동 867-7도","경기도 고양시일산서구 가좌동 143-6도","16","100","58","좋음"
"2023-04-20","12:14","경기","고양시 일산서구","덕이로(서→동)","경기도 고양시일산서구 덕이동 1476-2 도","경기도 고양시일산서구 덕이동 219-20구","17","100","42","매우좋음"
"2023-04-20","12:24","경기","고양시 일산서구","탄중로(서→동)","경기도 고양시일산서구 대화동 2350도","경기도 고양시일산서구 탄현동 1621도","17","100","18","매우좋음"
"2023-04-20","12:33","경기","고양시 일산동구","탄중로(북→남)","경기도 고양시일산동구 중산동 1609도","경기도 고양시일산동구 중산동 1628도","17","100","25","매우좋음"
"2023-04-20","12:46","경기","고양시 일산동구","중산로(남→북)","경기도 고양시일산동구 풍동 609-5 도","경기도 고양시일산서구 일산동 1606도","17","100","25","매우좋음"
"2023-04-20","13:35","경기","고양시 일산서구","일현로(남→북)","경기도 고양시일산서구 탄현동 199-45대","경기도 고양시일산서구 덕이동 304-39잡","17","100","10","매우좋음"
"2023-04-20","13:43","경기","고양시 일산서구","탄현로(북→남)","경기도 고양시일산서구 탄현동 111-42 도","경기도 고양시일산서구 탄현동 1550도","16","100","10","매우좋음"
"2023-04-20","13:54","경기","고양시 일산서구","하이파크3로(남→북)","경기도 고양시일산서구 덕이동 1460-12 도","경기도 고양시일산서구 덕이동 338-3전","17","100","2","매우좋음"
"2023-04-20","10:00","경기","수원시 권선구","서수원로(북→남)","경기도 수원시 권선구 당수동 산25-1임","경기도 수원시 권선구 오목천동 756-1 도","17","100","9","매우좋음"
"2023-04-20","10:18","경기","수원시 권선구","호매실로(동→서)","경기도 수원시 권선구 고색동 893-74 도","경기도 수원시 권선구 호매실동 1429도","17","100","6","매우좋음"
"2023-04-20","10:29","경기","수원시 권선구","칠보로(동→서)","경기도 수원시 권선구 호매실동 1323-3도","경기도 수원시 권선구 금곡동 783-1도","17","100","5","매우좋음"
"2023-04-20","10:34","경기","수원시 권선구","금곡로(서→동)","경기도 수원시 권선구 금곡동 1155도","경기도 수원시 권선구 구운동 358-2답","17","100","50","매우좋음"
"2023-04-20","10:43","경기","수원시 권선구","매실로(동→서)","경기도 수원시 권선구 호매실동 36-11 답","경기도 수원시 권선구 호매실동 471-3임","17","100","12","매우좋음"
"2023-04-20","10:52","경기","수원시 권선구","매곡로(서→동)","경기도 수원시 권선구 호매실동 1429-1도","경기도 수원시 권선구 금곡동 233-4도","18","100","31","매우좋음"
"2023-04-20","10:56","경기","수원시 권선구","금호로(서→동)","경기도 수원시 권선구 호매실동 470-11임","경기도 수원시 권선구 서둔동 247-14도","18","100","16","매우좋음"
"2023-04-20","11:08","경기","수원시 권선구","서부로(북→남)","경기도 수원시 장안구 이목동 650도","경기도 수원시 권선구 오목천동 722-1 도","18","100","10","매우좋음"
"2023-04-20","11:33","경기","수원시 권선구","오목천로(서→동)","경기도 수원시 권선구 오목천동 428-10 목","경기도 수원시 권선구 고색동 127-2 답","18","100","33","매우좋음"
"2023-04-20","11:45","경기","수원시 권선구","매송고색로(동→서)","경기도 수원시 권선구 세류동 201도","경기도 수원시 권선구 오목천동 산29-4도","19","100","17","매우좋음"
"2023-04-20","12:01","경기","수원시 권선구","권선로(서→동)","경기도 수원시 권선구 호매실동 1436도","경기도 수원시 영통구 매탄동 1190도","20","98","15","매우좋음"
"2023-04-20","12:21","경기","수원시 영통구","권선로(북→남)","경기도 수원시 영통구 매탄동 1190도","경기도 수원시 영통구 망포동 38-3 도","20","98","10","매우좋음"
"2023-04-20","12:37","경기","수원시 영통구","영통로(남→북)","경기도 수원시 영통구 망포동 678 구","경기도 용인시기흥구 영덕동 861도","19","99","15","매우좋음"
"2023-04-20","13:33","경기","수원시 영통구","월드컵로(동→서)","경기도 수원시 영통구 원천동 626도","경기도 수원시 영통구 원천동 산11-10도","20","94","9","매우좋음"
"2023-04-20","13:43","경기","수원시 팔달구","월드컵로(남→북)","경기도 수원시 팔달구 우만동 산77-8도","경기도 수원시 팔달구 우만동 581도","20","94","6","매우좋음"
"2023-04-20","10:00","서울","구로구","부일로(동→서)","서울특별시 구로구 궁동 197-63 도","서울특별시 구로구 온수동 56도","17","100","25","매우좋음"
"2023-04-20","10:17","서울","구로구","서해안로(서→동)","서울특별시 구로구 항동 산50-10 도","서울특별시 구로구 개봉동 237-12 철","17","100","7","매우좋음"
"2023-04-20","10:47","서울","구로구","중앙로(남→북)","서울특별시 구로구 고척동 69-9도","서울특별시 양천구 신정동 620-2도","18","100","47","매우좋음"
"2023-04-20","10:53","서울","구로구","고척로(동→서)","서울특별시 구로구 고척동 186-4 도","서울특별시 구로구 오류동 6-2도","18","100","66","좋음"
"2023-04-20","11:19","서울","구로구","오리로(북→남)","서울특별시 구로구 궁동 5 도","서울특별시 구로구 천왕동 3-5천","18","100","27","매우좋음"
"2023-04-20","11:32","서울","구로구","금오로(남→북)","서울특별시 구로구 천왕동 278-3 도","서울특별시 구로구 천왕동 12-2도","18","100","59","좋음"
"2023-04-20","11:38","서울","구로구","천왕로(북→남)","서울특별시 구로구 오류동 352-10 도","서울특별시 구로구 천왕동 278-3 도","18","100","19","매우좋음"
"2023-04-20","11:51","서울","구로구","개봉로(남→북)","서울특별시 구로구 개봉동 403-97도","서울특별시 구로구 개봉동 139-4 도","18","100","170","나쁨"
"2023-04-20","12:04","서울","구로구","공원로(북→남)","서울특별시 구로구 신도림동 413-2도","서울특별시 구로구 구로동 50 도","19","100","29","매우좋음"
"2023-04-20","12:12","서울","구로구","구로중앙로(남→북)","서울특별시 구로구 구로동 147-5 도","서울특별시 양천구 신정동 330-8제","18","100","26","매우좋음"
"2023-04-20","12:21","서울","구로구","신도림로(서→동)","서울특별시 구로구 신도림동 290-10 도","서울특별시 구로구 신도림동 312-16도","18","100","14","매우좋음"
"2023-04-20","12:34","서울","구로구","새말로(동→서)","서울특별시 구로구 구로동 1-25 천","서울특별시 구로구 구로동 496-128도","19","100","48","매우좋음"
"2023-04-20","12:41","서울","구로구","구로동로(북→남)","서울특별시 구로구 구로동 496-128도","서울특별시 구로구 가리봉동 121-50도","19","100","14","매우좋음"
"2023-04-20","12:54","서울","구로구","디지털로(남→북)","서울특별시 구로구 가리봉동 127-30 도","서울특별시 구로구 구로동 179-94 천","19","100","29","매우좋음"
"2023-04-20","13:06","서울","구로구","도림로(동→서)","서울특별시 영등포구 대림동 1054-1 천","서울특별시 구로구 가리봉동 25-45 도","18","100","15","매우좋음"
"2023-04-20","13:18","서울","구로구","가마산로(동→서)","서울특별시 구로구 구로동 68-1 천","서울특별시 구로구 구로동 699-9 도","19","100","44","매우좋음"
"2023-04-20","13:25","서울","구로구","벚꽃로(남→북)","서울특별시 구로구 가리봉동 2-2도","서울특별시 구로구 구로동 496-128도","18","100","65","좋음"
"2023-04-20","13:34","서울","구로구","경인로(동→서)","서울특별시 구로구 신도림동 330-7도","서울특별시 구로구 온수동 44-23 도","19","100","17","매우좋음"
"2023-04-20","12:42","경기","구리시","아차산로(남→북)","경기도 구리시 아천동 산42-6도","경기도 구리시 교문동 257-4도","19","78","9","매우좋음"
"2023-04-20","13:14","경기","구리시","검배로(서→동)","경기도 구리시 수택동 360도","경기도 구리시 수택동 2-10도","19","76","21","매우좋음"
"2023-04-20","13:27","경기","구리시","벌말로(남→북)","경기도 구리시 토평동 480-8 도","경기도 구리시 수택동 353 도","19","76","59","좋음"
"2023-04-20","13:34","경기","구리시","경춘로(동→서)","경기도 구리시 수택동 366-3천","경기도 구리시 교문동 산32-1도","19","76","10","매우좋음"
"2023-04-20","14:23","경기","구리시","경춘북로(남→북)","경기도 구리시 갈매동 437-20 도","경기도 구리시 갈매동 6-49 천","19","78","8","매우좋음"
"2023-04-20","14:36","경기","구리시","동구릉로(북→남)","경기도 남양주시 퇴계원면 퇴계원리 321-1 도","경기도 구리시 교문동 257-4도","19","77","19","매우좋음"
"2023-04-20","15:00","경기","구리시","장자대로(서→동)","경기도 구리시 교문동 469-4도","경기도 구리시 토평동 275-8도","19","77","34","매우좋음"
"2023-04-20","15:08","경기","구리시","이문안로(동→서)","경기도 구리시 토평동 260-1도","경기도 구리시 교문동 105-3도","19","77","16","매우좋음"
"2023-04-20","15:16","경기","구리시","안골로(서→동)","경기도 구리시 교문동 360-10도","경기도 구리시 수택동 490-1도","18","79","17","매우좋음"
"2023-04-20","15:22","경기","구리시","건원대로(남→북)","경기도 구리시 인창동 263-2도","경기도 구리시 인창동 679-8 도","18","78","21","매우좋음"
"2023-04-20","11:02","경기","의왕시","포일세거리로(북→남)","경기도 의왕시 포일동 679 도","경기도 의왕시 포일동 485-5도","17","84","36","매우좋음"
"2023-04-20","11:10","경기","의왕시","안양판교로(서→동)","경기도 의왕시 포일동 산61-4임","경기도 의왕시 청계동 134-8도","18","81","35","매우좋음"
"2023-04-20","13:07","경기","의왕시","덕장로(동→서)","경기도 의왕시 청계동 999도","경기도 의왕시 포일동 108-2도","18","81","70","좋음"
"2023-04-20","13:14","경기","의왕시","포일로(동→서)","경기도 의왕시 포일동 산63-18임","경기도 의왕시 내손동 713-1도","19","79","24","매우좋음"
"2023-04-20","13:23","경기","의왕시","내손로(서→동)","경기도 의왕시 내손동 713-5도","경기도 의왕시 내손동 713-5도","18","80","141","보통"
"2023-04-20","13:31","경기","의왕시","복지로(북→남)","경기도 의왕시 내손동 665-7대","경기도 의왕시 내손동 745도","19","80","128","보통"
"2023-04-20","13:43","경기","의왕시","모락로(북→남)","경기도 의왕시 오전동 833-1도","경기도 의왕시 오전동 107-5도","19","80","2","매우좋음"
"2023-04-20","13:50","경기","의왕시","경수대로(북→남)","경기도 의왕시 오전동 산81-4도","경기도 의왕시 왕곡동","19","79","24","매우좋음"
"2023-04-20","13:58","경기","의왕시","오전로(남→북)","경기도 의왕시 왕곡동 613천","경기도 의왕시 오전동 101-10도","18","81","22","매우좋음"
"2023-04-20","14:47","경기","의왕시","시청로(북→남)","경기도 의왕시 고천동 373-8도","경기도 의왕시 고천동 103-9 도","18","81","32","매우좋음"
"2023-04-20","14:54","경기","의왕시","덕영대로(북→남)","경기도 의왕시 이동 294-4도","경기도 의왕시 월암동 762-2 도","19","78","7","매우좋음"
"2023-04-20","15:01","경기","의왕시","부곡중앙로(서→동)","경기도 의왕시 삼동 471-94대","경기도 의왕시 삼동 248-1도","19","79","13","매우좋음"
"2023-04-21","10:15","경기","고양시 덕양구","중앙로(서→동)","경기도 고양시덕양구 내곡동 170-2 도","경기도 고양시덕양구 덕은동 561구","18","53","32","매우좋음"
"2023-04-21","10:41","경기","고양시 덕양구","화랑로(남→북)","경기도 고양시덕양구 화전동 229-33답","경기도 고양시덕양구 동산동 159-3 도","18","56","35","매우좋음"
"2023-04-21","10:57","경기","고양시 덕양구","동세로(남→북)","경기도 고양시덕양구 동산동 159-29 도","경기도 고양시덕양구 원흥동 693 도","19","55","74","좋음"
"2023-04-21","11:04","경기","고양시 덕양구","삼송로(서→동)","경기도 고양시덕양구 원흥동 151-4답","경기도 고양시덕양구 지축동 515-5전","19","53","43","매우좋음"
"2023-04-21","11:14","경기","고양시 덕양구","덕수천1로(동→서)","경기도 고양시덕양구 삼송동 391 도","경기도 고양시덕양구 삼송동 377도","19","54","41","매우좋음"
"2023-04-21","11:21","경기","고양시 덕양구","도래울로(북→남)","경기도 고양시덕양구 도내동 949 도","경기도 고양시덕양구 도내동 1009 도","20","53","27","매우좋음"
"2023-04-21","11:26","경기","고양시 덕양구","권율대로(남→북)","경기도 고양시덕양구 강매동 604-29답","경기도 고양시덕양구 신원동 671 도","20","51","13","매우좋음"
"2023-04-21","11:40","경기","고양시 덕양구","신원2로(동→서)","경기도 고양시덕양구 신원동 671 도","경기도 고양시덕양구 신원동 673-8도","20","51","24","매우좋음"
"2023-04-21","11:47","경기","고양시 덕양구","신원1로(서→동)","경기도 고양시덕양구 신원동 676 도","경기도 고양시덕양구 신원동 671 도","20","50","71","좋음"
"2023-04-21","12:06","경기","고양시 덕양구","북한산로(남→북)","경기도 고양시덕양구 효자동 224 천","경기도 고양시덕양구 지축동 9-3도","20","47","7","매우좋음"
"2023-04-21","13:12","경기","고양시 덕양구","푸른마을로(북→남)","경기도 고양시덕양구 고양동 778전","경기도 고양시덕양구 고양동 444-11천","22","34","10","매우좋음"
"2023-04-21","13:25","경기","고양시 덕양구","호국로(북→남)","경기도 고양시덕양구 벽제동 4-27 도","경기도 고양시덕양구 행주외동","23","31","5","매우좋음"
"2023-04-21","14:01","경기","고양시 덕양구","호수로(동→서)","경기도 고양시덕양구 토당동 282-8도","경기도 고양시덕양구 내곡동 428-5 도","23","29","3","매우좋음"
"2023-04-21","14:23","경기","고양시 일산서구","하이파크로(동→서)","경기도 고양시일산서구 덕이동 319-2도","경기도 고양시일산서구 덕이동 549-7 도","22","24","38","매우좋음"
"2023-04-21","10:46","경기","수원시 장안구","수성로(동→서)","경기도 수원시 장안구 조원동 533-11도","경기도 수원시 장안구 정자동 109-38도","19","61","5","매우좋음"
"2023-04-21","10:54","경기","수원시 팔달구","수성로(동→서)","경기도 수원시 팔달구 화서동 360-1도","경기도 수원시 팔달구 화서동 360-1도","19","61","76","좋음"
"2023-04-21","10:59","경기","수원시 권선구","수성로(동→서)","경기도 수원시 권선구 서둔동 279-1도","경기도 수원시 권선구 구운동 547도","19","60","4","매우좋음"
"2023-04-21","11:02","경기","수원시 권선구","수인로(서→동)","경기도 수원시 권선구 당수동 143-1도","경기도 수원시 권선구 서둔동 9-23도","19","61","7","매우좋음"
"2023-04-21","11:13","경기","수원시 팔달구","효원로(서→동)","경기도 수원시 팔달구 매산로3가 5-6도","경기도 수원시 영통구 매탄동 1329도","20","65","5","매우좋음"
"2023-04-21","11:31","경기","수원시 영통구","인계로(동→서)","경기도 수원시 영통구 매탄동 916 도","경기도 수원시 영통구 매탄동 950-1도","20","64","5","매우좋음"
"2023-04-21","11:40","경기","수원시 팔달구","인계로(동→서)","경기도 수원시 영통구 매탄동 950-1도","경기도 수원시 팔달구 매교동 220도","20","65","21","매우좋음"
"2023-04-21","11:47","경기","수원시 권선구","정조로(북→남)","경기도 수원시 권선구 세류동 1033-3도","경기도 수원시 권선구 대황교동 104-3도","21","62","6","매우좋음"
"2023-04-21","12:03","경기","수원시 권선구","동수원로(남→북)","경기도 수원시 권선구 대황교동 4-2대","경기도 수원시 영통구 매탄동 1190도","20","63","6","매우좋음"
"2023-04-21","12:10","경기","수원시 팔달구","동수원로(남→북)","경기도 수원시 영통구 매탄동 1190도","경기도 수원시 영통구 매탄동 926-21 도","21","60","3","매우좋음"
"2023-04-21","12:12","경기","수원시 영통구","동수원로(남→북)","경기도 수원시 영통구 매탄동 910도","경기도 수원시 영통구 원천동 620-14도","21","59","3","매우좋음"
"2023-04-21","12:17","경기","수원시 영통구","광교중앙로(남→북)","경기도 수원시 영통구 원천동 620-14도","경기도 용인시수지구 상현동 1066도","20","61","5","매우좋음"
"2023-04-21","13:12","경기","수원시 영통구","법조로(동→서)","경기도 용인시수지구 상현동 916도","경기도 수원시 영통구 하동 1046-2도","22","55","19","매우좋음"
"2023-04-21","13:17","경기","수원시 영통구","센트럴타운로(동→서)","경기도 수원시 영통구 이의동 1381-23도","경기도 수원시 영통구 이의동 342-1전","22","55","21","매우좋음"
"2023-04-21","13:23","경기","수원시 영통구","센트럴파크로(북→남)","경기도 수원시 영통구 이의동 1379-5도","경기도 수원시 영통구 하동 1044-2도","22","55","4","매우좋음"
"2023-04-21","13:38","경기","수원시 영통구","광교호수로(북→남)","경기도 수원시 영통구 하동 72-1도","경기도 수원시 영통구 원천동 626도","22","53","3","매우좋음"
"2023-04-21","13:52","경기","수원시 영통구","에듀타운로(동→서)","경기도 수원시 영통구 이의동 1381-22도","경기도 수원시 영통구 이의동 1381도","22","52","5","매우좋음"
"2023-04-21","14:00","경기","수원시 영통구","대학로(남→북)","경기도 수원시 영통구 이의동 912-12도","경기도 수원시 영통구 이의동 1373-4도","22","51","5","매우좋음"
"2023-04-21","14:09","경기","수원시 영통구","웰빙타운로(서→동)","경기도 수원시 영통구 이의동 1373-1도","경기도 수원시 영통구 이의동 1373-12도","21","53","5","매우좋음"
"2023-04-21","10:17","경기","광명시","범안로(서→동)","경기도 광명시 노온사동 546-1 제","경기도 광명시 하안동 712도","17","45","15","매우좋음"
"2023-04-21","10:25","경기","광명시","안양천로(남→북)","경기도 광명시 하안동 716도","경기도 광명시 소하동 55-1도","17","46","7","매우좋음"
"2023-04-21","10:32","경기","광명시","시청로(북→남)","경기도 광명시 철산동 460도","경기도 광명시 철산동 467-1도","17","44","80","좋음"
"2023-04-21","10:43","경기","광명시","철망산로(서→동)","경기도 광명시 하안동 864-9도","경기도 광명시 하안동 710도","18","45","26","매우좋음"
"2023-04-21","10:53","경기","광명시","하안로(북→남)","경기도 광명시 철산동 634-4도","경기도 광명시 소하동 610-18도","19","49","14","매우좋음"
"2023-04-21","11:11","경기","광명시","기아로(동→서)","서울특별시 금천구 시흥동 669-2천","경기도 광명시 소하동 1271-1도","19","50","20","매우좋음"
"2023-04-21","11:22","경기","광명시","성채로(서→동)","경기도 광명시 소하동 산 181-15천","경기도 광명시 소하동 1401도","18","52","44","매우좋음"
"2023-04-21","11:27","경기","광명시","덕안로(북→남)","경기도 광명시 소하동 739-1도","경기도 광명시 일직동 312-6도","19","52","21","매우좋음"
"2023-04-21","11:38","경기","광명시","일직로(동→서)","경기도 광명시 일직동 50도","경기도 광명시 일직동 489-2도","19","52","16","매우좋음"
"2023-04-21","11:46","경기","광명시","오리로(남→북)","경기도 광명시 일직동 372-15임","경기도 광명시 광명동 776-10천","20","48","23","매우좋음"
"2023-04-21","12:22","경기","광명시","금오로(북→남)","경기도 광명시 옥길동 45-2도","경기도 광명시 옥길동 340-1도","21","43","191","나쁨"
"2023-04-21","12:49","경기","광명시","광남로(남→북)","경기도 광명시 노온사동 57-3도","경기도 광명시 옥길동 5도","21","39","20","매우좋음"
"2023-04-21","13:08","경기","광명시","광명로(북→남)","경기도 광명시 광명동 158-963천","경기도 광명시 가학동 896-3도","22","33","25","매우좋음"
"2023-04-21","13:42","경기","광명시","금하로(서→동)","경기도 광명시 노온사동 102 천","경기도 광명시 소하동 1-1천","22","31","24","매우좋음"
"2023-04-21","13:59","경기","광명시","소하로(서→동)","경기도 광명시 소하동 1356도","서울특별시 금천구 시흥동 571-4전","23","30","66","좋음"
"2023-04-21","10:43","서울","송파구","백제고분로(동→서)","서울특별시 송파구 방이동 94-3도","서울특별시 송파구 잠실동 12도","18","49","24","매우좋음"
"2023-04-21","11:03","서울","송파구","석촌호수로(서→동)","서울특별시 송파구 잠실동 18-1도","서울특별시 송파구 송파동 62도","18","48","9","매우좋음"
"2023-04-21","11:21","서울","송파구","잠실로(동→서)","서울특별시 송파구 신천동 34도","서울특별시 송파구 잠실동 26-1도","19","45","19","매우좋음"
"2023-04-21","11:36","서울","송파구","삼전로(북→남)","서울특별시 송파구 잠실동 38도","서울특별시 송파구 삼전동 186-4천","20","43","13","매우좋음"
"2023-04-21","11:45","서울","송파구","삼학사로(남→북)","서울특별시 송파구 삼전동 156도","서울특별시 송파구 잠실동 43도","20","43","11","매우좋음"
"2023-04-21","12:15","서울","광진구","아차산로(동→서)","서울특별시 광진구 광장동 2-6임","서울특별시 광진구 자양동 23-11구","21","39","12","매우좋음"
"2023-04-21","12:34","서울","광진구","능동로(남→북)","서울특별시 광진구 자양동 71-2제","서울특별시 광진구 중곡동 298-1 도","21","39","12","매우좋음"
"2023-04-21","12:46","서울","광진구","용마산로(북→남)","서울특별시 광진구 중곡동 606-1 도","서울특별시 광진구 중곡동 272-14 도","21","38","11","매우좋음"
"2023-04-21","12:58","서울","광진구","긴고랑로(서→동)","서울특별시 광진구 중곡동 263-1 도","서울특별시 광진구 중곡동 143-146 공","21","38","43","매우좋음"
"2023-04-21","13:24","서울","광진구","동일로(북→남)","서울특별시 광진구 중곡동 587-1도","서울특별시 광진구 중곡동 263-1 도","23","37","13","매우좋음"
"2023-04-21","13:39","서울","광진구","뚝섬로(서→동)","서울특별시 광진구 자양동 203-22 도","서울특별시 광진구 구의동 607 도","22","37","19","매우좋음"
"2023-04-21","13:59","서울","광진구","구의강변로(북→남)","서울특별시 광진구 구의동 200-10 도","서울특별시 광진구 구의동 625-4도","23","34","27","매우좋음"
"2023-04-21","14:12","서울","광진구","자양로(남→북)","서울특별시 광진구 자양동 753-2도","서울특별시 광진구 구의동 84-2도","23","34","56","좋음"
"2023-04-21","14:32","서울","광진구","천호대로(서→동)","서울특별시 광진구 중곡동 680-16제","서울특별시 광진구 광장동 557-1천","23","31","14","매우좋음"
"2023-04-21","15:15","서울","광진구","광나루로(동→서)","서울특별시 광진구 구의동 562천","서울특별시 광진구 군자동 355-9 도","24","25","15","매우좋음"
